type_vehicle,idx_vehicle,id_item,x_origin,y_origin,z_origin,orient
V2,11,I0381,0,1000,615,0
V2,11,I0389,1200,1000,615,0
V2,11,I0396,2400,1000,615,0
V2,11,I0398,3900,1000,615,0
V2,11,I0400,0,0,1230,0
V2,11,I0401,5400,1000,615,0
V2,11,I0412,6900,1000,615,0
V2,11,I0418,1200,0,1230,0
V2,11,I0420,2400,0,1230,0
V2,11,I0425,3600,0,1230,0
V2,11,I0446,5100,0,1230,0
V2,11,I0449,6600,0,1230,0
V2,11,I0462,0,1000,1230,0
V2,11,I0469,1200,1000,1230,0
V2,11,I0473,0,0,1845,0
V2,11,I0476,1200,0,1845,0
V2,11,I0482,8100,0,1230,0
V2,11,I0490,2400,0,1845,0
V2,11,I0491,0,1000,1845,0
V2,11,I0492,9600,0,1230,0
V2,11,I0499,1200,1000,1845,0
V2,11,I0506,11100,0,1230,0
V2,11,I0508,3600,0,1845,0
V2,11,I0517,8400,1000,615,0
V2,11,I0518,9600,800,615,0
V2,11,I0523,10800,800,615,0
V2,11,I0529,3600,800,1230,0
V2,11,I0535,10800,1600,615,0
V2,12,I0531,0,0,0,0
V2,12,I0541,1200,0,0,0
V2,12,I0543,2400,0,0,0
V2,12,I0544,3600,0,0,0
V2,12,I0552,5100,0,0,0
V2,12,I0554,6600,0,0,0
V2,12,I0560,8100,0,0,0
V2,12,I0561,0,1000,0,0
V2,12,I0565,1200,1000,0,0
V2,12,I0567,9600,0,0,0
V2,12,I0573,2400,1000,0,0
V2,12,I0577,11100,0,0,0
V2,12,I0578,12600,0,0,0
V2,12,I0579,3600,800,0,0
V2,12,I0582,0,0,615,0
V2,12,I0587,1200,0,615,0
V2,12,I0589,2400,0,615,0
V2,12,I0595,3600,0,615,0
V2,12,I0602,3600,1600,0,0
V2,12,I0604,5100,800,0,0
V2,12,I0605,5100,1600,0,0
V2,12,I0624,6600,800,0,0
V2,12,I0626,6600,1600,0,0
V2,12,I0627,8100,800,0,0
V2,12,I0640,9300,800,0,0
V2,12,I0644,4800,0,615,0
V2,12,I0645,6000,0,615,0
V2,12,I0653,7200,0,615,0
V2,12,I0654,8400,0,615,0
V2,12,I0657,9300,1600,0,0
